bangmok_id,sillok_id
G002+AKS-KHF_13C815AD11C9C4B1703X0,M_0020376
G002+AKS-KHF_13C724D615C9C0B1604X0,M_0020381
G002+AKS-KHF_13CC44C131C724B1659X0,M_0020382
G002+AKS-KHF_13D55CC601D718B1661X0,M_0020386
G002+AKS-KHF_13C724C2DCBA85B1634X0,M_0020387
G002+AKS-KHF_13C784D64DC775B1631X0,M_0020392
G002+AKS-KHF_13D64DC720AD6CB1632X0,M_0020394
G002+AKS-KHF_13C774ADF9D615B1646X0,M_0020398
G002+AKS-KHF_13C6D0C131C720B1640X0,M_0020415
G002+AKS-KHF_13BC15CC3DD55CB1642X0,M_0020429
G002+AKS-KHF_13C131C11DC2E0B1643X0,M_0020435
G002+AKS-KHF_13C774C7ACCD98B1652X0,M_0020445
G002+AKS-KHF_13D64DACBDB834B1645X0,M_0020447
G002+AKS-KHF_13C2ECC911B7C9B1658X0,M_0020450
G002+AKS-KHF_13C870AE30C11DB1643X0,M_0020455
G002+AKS-KHF_13C804C774ACF5U9999X0,M_0020456
G002+AKS-KHF_12AE08C12CFFFFB1659X0,M_0020462
G002+AKS-KHF_13C774C77CD0DCB1651X1,M_0020465
G002+AKS-KHF_13CD5CD56DC81CB1649X0,M_0020472
G002+AKS-KHF_13C774B3D9ADFCB1644X0,M_0020474
G002+AKS-KHF_13D64DC911C815B1649X0,M_0020478
G002+AKS-KHF_13CC44D5CCC9D5B1648X0,M_0020480
G002+AKS-KHF_12AD8CCC2CFFFFB1635X0,M_0020481
G002+AKS-KHF_13C2ECCD5CB7C9B1649X0,M_0020482
G002+AKS-KHF_13C624BA85B85CB1648X0,M_0020483
G002+AKS-KHF_13C5ECC131AC70B1649X0,M_0020489
G002+AKS-KHF_13D64DB9CCAE30B1650X0,M_0020490
G002+AKS-KHF_13D55CBA85C0C1B1651X0,M_0020491
G002+AKS-KHF_13C1A1B0B4BC31B1659X0,M_0020506
G002+AKS-KHF_13BC15D589C758B1653X0,M_0020516
G002+AKS-KHF_13AE40C5ECAC74B1660X0,M_0020520
G002+AKS-KHF_13C724C720AE30B1645X0,M_0020521
G002+AKS-KHF_13C624C0C1C6B0B1656X0,M_0020529
G002+AKS-KHF_13C2E0C11DD0DCB1649X0,M_0020538
G002+AKS-KHF_13C7A5C6B0C77CB1617X0,M_0020539
G002+AKS-KHF_13C2E0C774C775B1663X0,M_0020540
G002+AKS-KHF_13C774C131C870B1663X0,M_0020541
G002+AKS-KHF_13C815D55CC8FCB1661X0,M_0020542
G002+AKS-KHF_13C774C0C1C131B1663X0,M_0020799
G002+AKS-KHF_13C774C8FCC9D5B1639X0,M_0020547
G002+AKS-KHF_13AE40D0DCACBDB1656X0,M_0020551
G002+AKS-KHF_13C774D55CC885B1664X0,M_0020552
G002+AKS-KHF_13B098B9CCC601B1652X0,M_0020553
G002+AKS-KHF_13B098B9CCC131B1646X0,M_0020555
G002+AKS-KHF_13C774C0C1D734B1664X0,M_0020557
G002+AKS-KHF_13C774C815ADDCB1666X0,M_0020560
G002+AKS-KHF_13C774C8FCCC9CB1662X0,M_0020561
G002+AKS-KHF_13C774D544BB34B1628X0,M_0020562
G002+AKS-KHF_12AC15C601FFFFB1661X0,M_0020563
G002+AKS-KHF_13C2E0D544D604B1656X0,M_0020564
G002+AKS-KHF_13C774C801C758B1652X0,M_0020569
G002+AKS-KHF_13C774C775B144B1652X0,M_0020570
G002+AKS-KHF_13C720C138C911B1650X0,M_0020571
G002+AKS-KHF_13C774B355C6B4B1661X0,M_0020572
G002+AKS-KHF_13C815B3C4BCF5B1666X0,M_0020577
G002+AKS-KHF_13C724C9D5C0BCB1659X0,M_0020605
G002+AKS-KHF_13C774ADDCB144B1655X0,M_0020613
G002+AKS-KHF_13D64DC911C8FCB1659X0,M_0020622
G002+AKS-KHF_13AE40C6B0D654B1656X0,M_0020638
G002+AKS-KHF_13BC15C9C0D615B1525X0,M_0020644
G002+AKS-KHF_13C870BCF5ACBDB1650X0,M_0020857
G002+AKS-KHF_12AD8CC131FFFFB1653X0,M_0020647
G002+AKS-KHF_13AE40CC3DC9C1B1653X0,M_0020648
G002+AKS-KHF_12AD8CC5C5FFFFB1669X0,M_0020650
G002+AKS-KHF_12C774C7A5FFFFB1601X0,M_0020651
G002+AKS-KHF_13AE40AD11C6B0B1600X0,M_0020652
G002+AKS-KHF_13C804CC98ACBDB1642X0,M_0020654
G002+AKS-KHF_13C5B4C0ACD718B1654X0,M_0020655
G002+AKS-KHF_13C774B355C601B1659X0,M_0020659
G002+AKS-KHF_13C774C5B8C800B1656X0,M_0020662
G002+AKS-KHF_13B0A8C801BA85B1655X0,M_0020663
G002+AKS-KHF_13D64DC911C775B1668X0,M_0020675
G002+AKS-KHF_13C815C0C1BC15B1650X0,M_0020677
G002+AKS-KHF_13C624BA85D76CB1659X0,M_0020681
G002+AKS-KHF_13BBFCC9C4C6D0B1640X0,M_0020682
G002+AKS-KHF_13B9F9C591D638B1658X0,M_0020690
G002+AKS-KHF_13C6B0ACBDC11DB1602X0,M_0020713
G002+AKS-KHF_13C720C2DCBC88B1616X0,M_0020714
G002+AKS-KHF_13C724D589AD50B1661X0,M_0020722
G002+AKS-KHF_13C2E0C138C6C5B1660X0,M_0020726
G002+AKS-KHF_13C774B3D9C5B8B1662X0,M_0020734
G002+AKS-KHF_13BC15C138C2E0B1642X0,M_0020739
G002+AKS-KHF_13AE40C77CC131B1642X0,M_0020741
G002+AKS-KHF_13C870D64DBCBDB1634X0,M_0020867
G002+AKS-KHF_13C5C4ACBDC6B4B1659X0,M_0020750
G002+AKS-KHF_13C591B9CCC601B1653X0,M_0020752
G002+AKS-KHF_13CD5CC218ACBDB1668X0,M_0020753
G002+AKS-KHF_13C2ECAD6CC11CB1655X0,M_0020777
G002+AKS-KHF_13C624BA85C99DB1659X0,M_0020779
G002+AKS-KHF_13C2E0C720C775B1671X0,M_0020781
G002+AKS-KHF_13C774C774B9CCB1654X0,M_0020784
G002+AKS-KHF_13D669C77CD558B1644X0,M_0020788
G002+AKS-KHF_13C724D5CCC8FCB1662X0,M_0020790
G002+AKS-KHF_13AE40C77CC88CB1664X0,M_0020792
G002+AKS-KHF_13C720BA85C751B1659X0,M_0020794
G002+AKS-KHF_13BC15D718B4F1B1653X0,M_0020800
G002+AKS-KHF_13AE40B9CCADFCB1667X0,M_0020805
G002+AKS-KHF_13C624C11DD558U9999X0,M_0020806
G002+AKS-KHF_13C774B3C4C9D5U9999X0,M_0020809
G002+AKS-KHF_13AE40C778C9C0B1650X0,M_0020813
G002+AKS-KHF_13D64DC218C6B0B1654X0,M_0020815
G002+AKS-KHF_13D64DAE30C81CB1655X0,M_0020816
G002+AKS-KHF_13C724AE30ACBDB1669X0,M_0020817
G002+AKS-KHF_13C724C8FCC0C1B1654X0,M_0020821
G002+AKS-KHF_13C774C2DCD56DB1672X0,M_0020822
G002+AKS-KHF_13D64DC911D0DCB1650X0,M_0020823
G002+AKS-KHF_12AC15B95CFFFFB1677X0,M_0020832
G002+AKS-KHF_13AE40ADF9C9C0B1663X0,M_0020833
G002+AKS-KHF_13C774C815C0C1B1658X0,M_0020873
G002+AKS-KHF_13D64DC6B0B839B1660X0,M_0020881
G002+AKS-KHF_13C1A1D0DDC0C1B1671X0,M_0020896
G002+AKS-KHF_13D64DC11DAD6CB1673X0,M_0020903
G002+AKS-KHF_13D55CC7ACD68CB1681X0,M_0020905
G002+AKS-KHF_13AE40C131AE30B1863X0,M_0020914
G002+AKS-KHF_13CD5CC0C1C740B1644X0,M_0020918
G002+AKS-KHF_13D55CC601C870B1659X0,M_0020920
G002+AKS-KHF_13D64DB9CCC6B0B1671X0,M_0020921
G002+AKS-KHF_13BC15D0DCB3D9B1661X0,M_0020922
G002+AKS-KHF_13BC15B9CCD56DB1656X0,M_0020923
G002+AKS-KHF_12C774C900FFFFB1648X0,M_0020925
G002+AKS-KHF_13CD5CC6B0D0DCB1662X0,M_0020945
G002+AKS-KHF_13C131C11DAE30B1645X0,M_0020960
G002+AKS-KHF_13D64DC6B0D589B1670X0,M_0020966
G002+AKS-KHF_13D55CC138D544B1646X0,M_0020968
G002+AKS-KHF_13AE40B9CCC8FCB1656X0,M_0020970
G002+AKS-KHF_13CD5CACBDC2DDB1660X0,M_0020971
G002+AKS-KHF_13C724CDE8C740B1679X0,M_0020973
G002+AKS-KHF_13C774CC3DC870B1788X0,M_0020978
G002+AKS-KHF_13AE38ACBDC870B1663X0,M_0020979
G002+AKS-KHF_13AE40C6B4D0DDB1673X0,M_0020988
G002+AKS-KHF_13CD5CBA85C0C1B1676X0,M_0021001
G002+AKS-KHF_13AE40C724D574B1668X0,M_0021480
G002+AKS-KHF_13D55CC0ACB9F9B1678X0,M_0021010
G002+AKS-KHF_13C724BA85C88CB1671X0,M_0021012
G002+AKS-KHF_13C624B300AD00B1711X0,M_0021014
G002+AKS-KHF_13C774C0C1C5B8B1597X0,M_0021018
G002+AKS-KHF_13CD5CC720D55CB1666X0,M_0021020
G002+AKS-KHF_13C774C218B300B1674X0,M_0021051
G002+AKS-KHF_13AD6CB9CCB9ACB1656X0,M_0021052
G002+AKS-KHF_13C11CBA85C6B0B1666X0,M_0021061
G002+AKS-KHF_13C624C815BE48B1663X0,M_0021068
G002+AKS-KHF_13C870C9C0C911B1656X0,M_0021069
G002+AKS-KHF_13C815CC3DC120B1683X0,M_0021070
G002+AKS-KHF_13C774C2DCB355B1820X0,M_0021071
G002+AKS-KHF_12C724D68CFFFFB1657X0,M_0021075
G002+AKS-KHF_13C774D0DCD604B1660X0,M_0021078
G002+AKS-KHF_13C870C0C1ACBDB1676X0,M_0021085
G002+AKS-KHF_13C720AD6CC9D5B1649X0,M_0021087
G002+AKS-KHF_13CC28B9CCB9ACB1660X0,M_0021088
G002+AKS-KHF_13C774D589C5B8U9999X0,M_0021091
G002+AKS-KHF_13C815B3D9B96DB1664X0,M_0021092
G002+AKS-KHF_13AC15D544C911B1662X0,M_0021093
G002+AKS-KHF_13BC15CC3DC724B1699X0,M_0021101
G002+AKS-KHF_13C870BA85BD09B1666X0,M_0021104
G002+AKS-KHF_13AE40CC3DD558B1853X0,M_0021114
G002+AKS-KHF_13C2E0ACBDC81CB1644X0,M_0021116
G002+AKS-KHF_13D64DC815D544B1674X0,M_0021118
G002+AKS-KHF_13C815ACC4C7A5B1665X0,M_0021123
G002+AKS-KHF_13B0A8C911ACC4B1642X0,M_0021124
G002+AKS-KHF_13AE40C815BA85B1744X0,M_0021125
G002+AKS-KHF_13C870C775BA85B1677X0,M_0021130
G002+AKS-KHF_13C784C138D544B1664X0,M_0021133
G002+AKS-KHF_12C724D5CCFFFFB1841X0,M_0021135
G002+AKS-KHF_13C774AD11BCF4B1675X0,M_0021141
G002+AKS-KHF_12C784C220FFFFB1674X0,M_0021143
G002+AKS-KHF_13C774C81CC1A1B1767X0,M_0021145
G002+AKS-KHF_13CD5CC8FCD558B1659X0,M_0021150
G002+AKS-KHF_13C774C99DB85DB1674X0,M_0021151
G002+AKS-KHF_13AC15C218B0A8B1552X0,M_0021153
G002+AKS-KHF_13BC15D544AE30B1677X0,M_0021166
G002+AKS-KHF_13CD5CB3C4BB38B1676X0,M_0021167
G002+AKS-KHF_13C774D0DCC6B0B1714X0,M_0021174
G002+AKS-KHF_13AE40D654C911B1644X0,M_0021177
G002+AKS-KHF_13C774C138AE30B1653X0,M_0021180
G002+AKS-KHF_13BC15B9CCBCF4B1663X0,M_0021188
G002+AKS-KHF_13BB38B355ACB8B1683X0,M_0021192
G002+AKS-KHF_13C724CDE8B9ACB1655X0,M_0021202
G002+AKS-KHF_13C815C77CB155B1656X0,M_0021205
G002+AKS-KHF_13D64DC0C1BE48B1672X0,M_0021208
G002+AKS-KHF_13D64DC21CC5F0B1653X0,M_0021213
G002+AKS-KHF_13CD5CD0DCD6C4B1656X0,M_0021229
G002+AKS-KHF_13C774D604C9D5B1671X0,M_0021402
G002+AKS-KHF_13D64DC0C1C6A9B1667X0,M_0021235
G002+AKS-KHF_13C720C5ECB9BCB1674X0,M_0021236
G002+AKS-KHF_13C591C815D638B1683X0,M_0021238
G002+AKS-KHF_13C774C911C778B1686X0,M_0021240
G002+AKS-KHF_13C774B9CCD734B1657X0,M_0021242
G002+AKS-KHF_13C815C6B4C8FCB1669X0,M_0021248
G002+AKS-KHF_13AE40C6B0CD94B1687X0,M_0021255
G002+AKS-KHF_13AC15C138BCF4B1647X0,M_0021262
G002+AKS-KHF_13C774C131CC9CB1675X0,M_0021264
G002+AKS-KHF_13C774D76CCD98B1673X0,M_0021268
G002+AKS-KHF_13D55CCE58C775B1794X0,M_0021271
G002+AKS-KHF_13C624BA85D76CB1655X0,M_0021410
G002+AKS-KHF_13BC15C131B85CB1681X0,M_0021273
G002+AKS-KHF_13BC15D0DCC0BCB1667X0,M_0021276
G002+AKS-KHF_13C815C774ADDCB1657X0,M_0021279
G002+AKS-KHF_13C774C720C0DDU9999X0,M_0021281
G002+AKS-KHF_13C774B9CCADFCB1651X0,M_0021288
G002+AKS-KHF_13D64DACBDC120B1648X0,M_0021293
G002+AKS-KHF_13AE40C911D0DCB1663X0,M_0021303
G002+AKS-KHF_12AE40CD5CFFFFD1432X0,M_0021305
G002+AKS-KHF_13B0A8C138C6B4B1671X0,M_0021307
G002+AKS-KHF_13C774BABDC5FDB1673X0,M_0021309
G002+AKS-KHF_13D669ADDCD558B1678X0,M_0021310
G002+AKS-KHF_13AD6CBA85ADDCB1693X0,M_0021312
G002+AKS-KHF_13C720BC31C2B9B1652X0,M_0021401
G002+AKS-KHF_13CD5CC0C1B9ACB1692X0,M_0021314
G002+AKS-KHF_13BC15CE58C6D0B1680X0,M_0021315
G002+AKS-KHF_13C870BA85ACB8B1663X0,M_0021322
G002+AKS-KHF_13AE40ACBDC720B1814X0,M_0021323
G002+AKS-KHF_13D669C0C1B85CB1683X0,M_0021330
G002+AKS-KHF_13D55CC7ACD6C4B1665X0,M_0021331
G002+AKS-KHF_13C870C0C1AC74B1672X0,M_0021332
G002+AKS-KHF_13D55CB450C77CB1668X0,M_0021336
G002+AKS-KHF_13D669C774C7A5B1653X0,M_0021347
G002+AKS-KHF_13BC15C9C4B7C9B1682X0,M_0021352
G002+AKS-KHF_13C720C6D0C0C1B1673X0,M_0021355
G002+AKS-KHF_12AD8CC801FFFFB1675X0,M_0021393
G002+AKS-KHF_13C2ECC8FCAD00B1683X0,M_0021356
G002+AKS-KHF_13C131B355C7A5B1688X0,M_0021362
G002+AKS-KHF_13AE40CD08BCF4B1667X0,M_0021367
G002+AKS-KHF_13C131C138C6B1B1677X0,M_0021371
G002+AKS-KHF_13C131B3C4D615B1686X0,M_0021372
G002+AKS-KHF_13C1A1D544D56DB1675X0,M_0021375
G002+AKS-KHF_13D55CC7ACC6D0B1663X0,M_0021376
G002+AKS-KHF_13C774C815C5F0B1673X0,M_0021380
G002+AKS-KHF_13C724AD11CC9CB1685X0,M_0021386
G002+AKS-KHF_13CD5CC218BC94B1690X0,M_0021389
G002+AKS-KHF_13C720D0DCC7A5B1672X0,M_0021391
G002+AKS-KHF_13C870C218B2ECB1668X0,M_0021413
G002+AKS-KHF_13C131C9C4B839B1682X0,M_0021415
G002+AKS-KHF_13BC15D6A8B0A8B1553X0,M_0021423
G002+AKS-KHF_13C774C6B0CD98B1668X0,M_0021427
G002+AKS-KHF_13C2E0ACB8C81CB1675X0,M_0021431
G002+AKS-KHF_13C720BD09BA85B1672X0,M_0021432
G002+AKS-KHF_13C774C775D574B1730X0,M_0021437
G002+AKS-KHF_13AE40BA85B300B1719X0,M_0021439
G002+AKS-KHF_13C774C138C8FCB1682X0,M_0021441
G002+AKS-KHF_13AE40B099C99DB1693X0,M_0021449
G002+AKS-KHF_13AE40D64DBCF4B1680X0,M_0021451
G002+AKS-KHF_13AD6CC775D615B1663X0,M_0021457
G002+AKS-KHF_13C774D615B4F1B1690X0,M_0021459
G002+AKS-KHF_13BC15D0DCD718B1689X0,M_0021490
G002+AKS-KHF_13C1A1C9D5D604B1676X0,M_0021491
G002+AKS-KHF_13C774B9CCD654B1716X0,M_0021495
G002+AKS-KHF_13C774C131D658B1689X0,M_0021496
G002+AKS-KHF_13B0A8C218D604B1674X0,M_0021498
G002+AKS-KHF_13D55CC624C7A5B1672X0,M_0021500
G002+AKS-KHF_12C774B9CCFFFFB1660X0,M_0021501
G002+AKS-KHF_13C11CC885C12DB1680X0,M_0021504
G002+AKS-KHF_13C720B4DDC7A5B1686X0,M_0021507
G002+AKS-KHF_13C774C2DCD658B1592X0,M_0021515
G002+AKS-KHF_13C9C4C775D55CB1677X0,M_0021516
G002+AKS-KHF_13C774C9C4C21CB1679X0,M_0021519
G002+AKS-KHF_12C724D63CFFFFB1676X0,M_0021520
G002+AKS-KHF_13C774C9C0C131B1686X0,M_0021521
G002+AKS-KHF_13AE40C6A9ACBDB1678X0,M_0021523
G002+AKS-KHF_13C720C5B8D611B1685X0,M_0021544
G002+AKS-KHF_13C774AE30C911B1706X0,M_0021547
G002+AKS-KHF_13CC44C751BCF5B1675X0,M_0021554
G002+AKS-KHF_13BC31C2DCAD11B1656X0,M_0021555
G002+AKS-KHF_13C624C131C720B1680X0,M_0021557
G002+AKS-KHF_13C774C0ACB355B1684X0,M_0021559
G002+AKS-KHF_13C774D558C5F0B1690X0,M_0021560
G002+AKS-KHF_13C131B300C5F4B1686X0,M_0021567
G002+AKS-KHF_13C774C778D765B1678X0,M_0021573
G002+AKS-KHF_13AE40CE58C77CB1757X0,M_0021931
G002+AKS-KHF_13C5ECAD11D5CCB1675X0,M_0021574
G002+AKS-KHF_13AE40C131C6A9B1693X0,M_0021575
G002+AKS-KHF_13C2E0CC98C218B1690X0,M_0021586
G002+AKS-KHF_13C774B355BC30B1598X0,M_0021597
G002+AKS-KHF_12AE40B82CFFFFB1684X0,M_0021603
G002+AKS-KHF_13C724AD11C775B1686X0,M_0021604
G002+AKS-KHF_13C774D0DCC2DCB1691X0,M_0021605
G002+AKS-KHF_13D669C724D6C4B1688X0,M_0021615
G002+AKS-KHF_13C774AE30BA85B1664X0,M_0021618
G002+AKS-KHF_13C724B300C601B1671X0,M_0021628
G002+AKS-KHF_13C774C0BCB839B1671X0,M_0021630
G002+AKS-KHF_13C774BA85B8E1B1708X0,M_0021638
G002+AKS-KHF_13C870C9C0BE48B1691X0,M_0021641
G002+AKS-KHF_13C815B0B4BCF5B1682X0,M_0021645
G002+AKS-KHF_13CD5CC778D6C4B1671X0,M_0021654
G002+AKS-KHF_13C624C218ACBDB1667X0,M_0021655
G002+AKS-KHF_12AD8CBCD1FFFFB1723X0,M_0021662
G002+AKS-KHF_13BC15C0ACC720B1697X0,M_0021669
G002+AKS-KHF_13C815AC74C8FCB1652X0,M_0021671
G002+AKS-KHF_13C548C724C911B1805X0,M_0021676
G002+AKS-KHF_13C774C758C885B1685X0,M_0021677
G002+AKS-KHF_13C190C11DC870B1762X0,M_0021679
G002+AKS-KHF_13D64DC815C0C1B1677X0,M_0021696
G002+AKS-KHF_12C724C6A9FFFFB1684X0,M_0021697
G002+AKS-KHF_13C11CBA85AC78B1680X0,M_0021700
G002+AKS-KHF_13C724C11CAD50B1677X0,M_0021704
G002+AKS-KHF_13C815C7ACCD98B1680X0,M_0021706
G002+AKS-KHF_13C774B4DDC601B1776X0,M_0021708
G002+AKS-KHF_13C774C131C2E0B1678X0,M_0021710
G002+AKS-KHF_13C7A5B450C8FCB1683X0,M_0021711
G002+AKS-KHF_13C2E0D6C4C0BCB1683X0,M_0021714
G002+AKS-KHF_12C784AD11FFFFB1686X0,M_0021726
G002+AKS-KHF_13C5ECC704B7C9B1672X0,M_0021727
G002+AKS-KHF_13AE40BA85D615B1679X0,M_0021730
G002+AKS-KHF_13BC29B9CCADDCB1680X0,M_0021733
G002+AKS-KHF_13C774C11DC870B1625X0,M_0021734
G002+AKS-KHF_13AE40C57DB85CB1694X0,M_0021753
G002+AKS-KHF_13C724B4DDC6B0B1719X0,M_0021754
G002+AKS-KHF_13AE40C0C1CCA0B1712X0,M_0021759
G002+AKS-KHF_13C774C591C2E0B1689X0,M_0021770
G002+AKS-KHF_13D64DAD6CC11CB1726X0,M_0021771
G002+AKS-KHF_13C774CCA0BCF4B1691X0,M_0021776
G002+AKS-KHF_13C870C801BA85B1685X0,M_0021778
G002+AKS-KHF_13C774D55CB3D9B1689X0,M_0021780
G002+AKS-KHF_13C724D718C815B1676X0,M_0021783
G002+AKS-KHF_13C774D0DCC9D5B1682X0,M_0021785
G002+AKS-KHF_13C2ECC77CC6B4B1596X0,M_0021787
G002+AKS-KHF_13C870BA85C2E0B1684X0,M_0021790
G002+AKS-KHF_13AE40C0C1B824B1683X0,M_0021794
G002+AKS-KHF_13AE40AD6DB824B1674X0,M_0021796
G002+AKS-KHF_12C724C12DFFFFB1683X0,M_0021802
G002+AKS-KHF_13C724B3D9B85CB1651X0,M_0021804
G002+AKS-KHF_13C774C758B85DB1697X0,M_0021805
G002+AKS-KHF_13C815B0B4C8FCB1680X0,M_0021810
G002+AKS-KHF_13C870BA85D0DDB1690X0,M_0021813
G002+AKS-KHF_13C774AE30D55CB1630X0,M_0021817
G002+AKS-KHF_13C774AC00C6B4B1676X0,M_0021819
G002+AKS-KHF_13C774D76CC81CB1662X0,M_0021835
G002+AKS-KHF_13C591C6B0C804B1671X0,M_0021840
G002+AKS-KHF_13C815D64DC81CB1682X0,M_0021846
G002+AKS-KHF_13B178C774D615B1694X0,M_0021856
G002+AKS-KHF_13C774AD11C6D0B1693X0,M_0021857
G002+AKS-KHF_13AE40CD08C9C1B1683X0,M_0021863
G002+AKS-KHF_13BC15CE58BB38B1694X0,M_0021866
G002+AKS-KHF_13D55CBD09C870B1690X0,M_0021867
G002+AKS-KHF_13D55CACC4C9C4B1689X0,M_0021873
G002+AKS-KHF_13D64DB4DDD6C4B1689X0,M_0021874
G002+AKS-KHF_13C774B450C0BCB1677X0,M_0021875
G002+AKS-KHF_13C131C720C5F4B1698X0,M_0021879
G002+AKS-KHF_13C2ECD0DCD604B1684X0,M_0021883
G002+AKS-KHF_13AE40C815BD09B1678X0,M_0021900
G002+AKS-KHF_13D55CC0ACC120B1690X0,M_0021935
G002+AKS-KHF_13C815C775D558B1688X0,M_0021901
G002+AKS-KHF_13C1A1C218D615B1687X0,M_0021902
G002+AKS-KHF_13AE40C6B0CCA0B1689X0,M_0021903
G002+AKS-KHF_13AE40C218C11DB1672X0,M_0021905
G002+AKS-KHF_13C2ECC77CD76CB1678X0,M_0021906
G002+AKS-KHF_13C774C77CC7A5B1572X0,M_0021914
G002+AKS-KHF_12AD8CD574FFFFB1682X0,M_0021922
G002+AKS-KHF_13AE40CC9CD0DDB1704X0,M_0021923
G002+AKS-KHF_13D64DC0C1C778B1682X0,M_0021926
G002+AKS-KHF_13AE40D0DCD654B1688X0,M_0021927
G002+AKS-KHF_12C724BE48FFFFB1686X0,M_0021930
G002+AKS-KHF_13C7A5C138BB38B1686X0,M_0022284
G002+AKS-KHF_13C870D0DCC0C1B1697X0,M_0021938
G002+AKS-KHF_13ACE0C2B9D5CCB1654X0,M_0021939
G002+AKS-KHF_13C720C0C1C775B1681X0,M_0021942
G002+AKS-KHF_13C724B4DDC9D5B1687X0,M_0021944
G002+AKS-KHF_13C774C815C791B1678X0,M_0021949
G002+AKS-KHF_13C8FCACBDB9ACB1690X0,M_0021952
G002+AKS-KHF_13C870C0C1BA85B1687X0,M_0021953
G002+AKS-KHF_13C870C9C4C138B1689X0,M_0021954
G002+AKS-KHF_13C1A1C9D5ACC4B1690X0,M_0021955
G002+AKS-KHF_13B0A8AD6DD55CB1667X0,M_0021956
G002+AKS-KHF_13C774C131C9C0B1688X0,M_0021984
G002+AKS-KHF_13C774AD6CC131B1702X0,M_0022626
G002+AKS-KHF_13AE40B3D9C900B1685X0,M_0022004
G002+AKS-KHF_13AE40B3C4C751B1685X0,M_0022008
G002+AKS-KHF_12AE40D611FFFFU9999X0,M_0022032
G002+AKS-KHF_13C624C5B8BE48B1693X0,M_0022062
G002+AKS-KHF_13C774BB38D45CB1663X0,M_0022063
G002+AKS-KHF_13C815B3C4C740B1698X0,M_0022068
G002+AKS-KHF_13C724B4DDC7ACB1697X0,M_0022083
G002+AKS-KHF_13C2ECC131C9C4B1695X0,M_0022084
G002+AKS-KHF_13C870C0C1D589B1694X0,M_0022088
G002+AKS-KHF_13C724C885D558B1687X0,M_0022089
G002+AKS-KHF_13CC44C751B9CCB1677X0,M_0022090
G002+AKS-KHF_13BC30C724BA85B1689X0,M_0022095
G002+AKS-KHF_13D64DC77CBCF4B1680X0,M_0022096
G002+AKS-KHF_13BC15B0B4C6B0B1679X0,M_0022098
G002+AKS-KHF_13C774D0DCCC3DB1683X0,M_0022101
G002+AKS-KHF_13C774B9CCD765B1640X0,M_0022112
G002+AKS-KHF_13AE40C131AC11B1564X0,M_0022166
G002+AKS-KHF_13C774D0DCC11DB1664X0,M_0022177
G002+AKS-KHF_13BC15C218D0DCB1672X0,M_0022222
G002+AKS-KHF_13C774C81CACB8B1683X0,M_0022229
G002+AKS-KHF_13C804ADFCC0ACB1675X0,M_0022232
G002+AKS-KHF_13C190ACBDC11DB1669X0,M_0022239
G002+AKS-KHF_13CD5CCE58C911B1672X0,M_0022245
G002+AKS-KHF_13C1A1BCD1C704B1844X0,M_0028326
G002+AKS-KHF_12AD8CC9C0FFFFB1675X0,M_0022246
G002+AKS-KHF_13B0A8D0DCB7C9B1695X0,M_0022253
G002+AKS-KHF_13C774B3D9D658B1682X0,M_0022255
G002+AKS-KHF_13C774C911C9C4B1685X0,M_0022257
G002+AKS-KHF_13C870D0DCC5B8B1686X0,M_0022258
G002+AKS-KHF_12AD8CACBDFFFFB1691X0,M_0022259
G002+AKS-KHF_13C774C77CC11CB1700X0,M_0022261
G002+AKS-KHF_13C774C2DCD76CB1694X0,M_0022263
G002+AKS-KHF_13C2E0D0DDD558B1683X0,M_0022266
G002+AKS-KHF_13C815B3C4D615B1584X0,M_0022275
G002+AKS-KHF_13C870C138D6C4B1665X0,M_0022278
G002+AKS-KHF_13C774D0DCB839B1711X0,M_0022286
G002+AKS-KHF_13C724D765BB34B1687X0,M_0022291
G002+AKS-KHF_13C774D604B7C9B1679X0,M_0022299
G002+AKS-KHF_13AE40B3C4C5B8B1684X0,M_0022301
G002+AKS-KHF_13C2E0C77CCCADB1698X0,M_0022311
G002+AKS-KHF_13C2E0C774BCF5B1698X0,M_0022314
G002+AKS-KHF_13B0A8C724AD00B1681X0,M_0022321
G002+AKS-KHF_13C774C9C4C5FDB1808X0,M_0022322
G002+AKS-KHF_13C774C2DCD64DB1700X0,M_0022327
G002+AKS-KHF_12C774C591FFFFB1690X0,M_0022330
G002+AKS-KHF_13C815D0DCD615B1681X0,M_0022333
G002+AKS-KHF_13C774C5B8C77CB1729X0,M_0022339
G002+AKS-KHF_13AC15C218ADDCB1712X0,M_0022340
G002+AKS-KHF_13C870BA85ACB8B1687X0,M_0022341
G002+AKS-KHF_13C548ACBDC6B4B1683X0,M_0022344
G002+AKS-KHF_13C815B3D9C724B1696X0,M_0022348
G002+AKS-KHF_13C870C724C131U9999X1,M_0022349
G002+AKS-KHF_13D64DACC4C720B1695X0,M_0022353
G002+AKS-KHF_13AC15B355C5B8B1673X0,M_0022357
G002+AKS-KHF_13BC15C885C724B1683X0,M_0022359
G002+AKS-KHF_13C720C815BB34B1679X0,M_0022362
G002+AKS-KHF_13AC15C6B0B7C9B1656X0,M_0022368
G002+AKS-KHF_13C11CBA85C2E0B1701X0,M_0022372
G002+AKS-KHF_13C720C5B8D638B1706X0,M_0022373
G002+AKS-KHF_13BBFCCE58B8E1B1668X0,M_0022374
